"play_id","penaltySeverity","penaltyMinutes"
"2002020513_14",NA,2
"2002020513_15",NA,2
"2002020513_16",NA,2
"2002020513_20",NA,2
"2002020845_1",NA,2
"2002020845_2",NA,2
"2002020845_3",NA,2
"2002020845_4",NA,2
"2002020845_5",NA,2
"2002020845_6",NA,2
"2002020845_7",NA,2
"2002020845_8",NA,2
"2002020845_10",NA,2
"2002020845_12",NA,2
"2002020845_13",NA,2
"2002020845_14",NA,2
"2002020845_15",NA,2
"2002020845_16",NA,2
"2002020845_17",NA,2
"2002020800_1",NA,2
"2002020800_2",NA,2
"2002020800_3",NA,2
"2002020800_5",NA,2
"2002020800_6",NA,2
"2002020800_7",NA,2
"2002020800_8",NA,2
"2002020800_9",NA,2
"2002020502_2",NA,2
"2002020502_5",NA,5
"2002020502_6",NA,5
"2002020502_7",NA,2
"2002020502_8",NA,2
"2002020502_9",NA,2
"2002020502_10",NA,2
"2002020502_11",NA,2
"2002020502_12",NA,2
"2002020502_13",NA,2
"2002020502_14",NA,2
"2002020502_15",NA,2
"2002020502_17",NA,2
"2002020502_18",NA,2
"2002020502_19",NA,2
"2002020502_20",NA,2
"2002020502_21",NA,5
"2002020502_22",NA,5
"2002020664_1",NA,2
"2002020664_2",NA,2
"2002020664_3",NA,2
"2002020664_4",NA,2
"2002020664_8",NA,2
"2002020664_9",NA,2
"2002020664_10",NA,2
"2002020664_12",NA,2
"2002020664_13",NA,2
"2002020664_17",NA,2
"2002020175_3",NA,2
"2002020175_4",NA,2
"2002020175_5",NA,2
"2002020175_6",NA,2
"2002020175_8",NA,2
"2002020175_9",NA,2
"2002020175_10",NA,2
"2002020175_14",NA,2
"2002020175_15",NA,2
"2002020175_17",NA,2
"2002020175_18",NA,2
"2002020175_19",NA,2
"2002020175_20",NA,2
"2002020355_1",NA,2
"2002020355_2",NA,2
"2002020355_3",NA,2
"2002020355_5",NA,2
"2002020355_6",NA,2
"2002020355_7",NA,2
"2002020355_8",NA,2
"2002020096_3",NA,2
"2002020096_6",NA,2
"2002020096_8",NA,2
"2002020096_9",NA,2
"2002020096_11",NA,2
"2002020096_13",NA,2
"2002021139_4",NA,2
"2002021139_7",NA,2
"2002021139_10",NA,2
"2002021139_11",NA,2
"2002021139_12",NA,2
"2002021139_16",NA,2
"2002021139_18",NA,2
"2002021139_19",NA,2
"2002021139_20",NA,2
"2002021139_21",NA,2
"2002021139_22",NA,2
"2002021139_23",NA,2
"2002020277_1",NA,2
"2002020277_3",NA,2
"2002020277_4",NA,2
"2002020277_6",NA,2
"2002020277_8",NA,2
"2002020277_9",NA,2
"2002020277_10",NA,2
"2002020277_11",NA,2
"2002020277_12",NA,2
"2002020802_1",NA,5
"2002020802_2",NA,5
"2002020802_3",NA,5
"2002020802_4",NA,5
"2002020802_6",NA,2
"2002020802_7",NA,2
"2002020802_8",NA,2
"2002020802_9",NA,2
"2002020802_10",NA,2
"2002020802_11",NA,2
"2002020802_12",NA,2
"2002020802_16",NA,2
"2002020802_17",NA,2
"2002020347_3",NA,2
"2002020347_4",NA,2
"2002020347_5",NA,2
"2002020347_7",NA,2
"2002020347_8",NA,2
"2002020347_9",NA,2
"2002020347_11",NA,2
"2002020042_1",NA,2
"2002020042_3",NA,2
"2002020042_5",NA,2
"2002020042_6",NA,2
"2002020042_8",NA,2
"2002020042_9",NA,2
"2002020042_10",NA,2
"2002020042_12",NA,2
"2002020042_13",NA,2
"2002020628_2",NA,2
"2002020628_3",NA,2
"2002020628_4",NA,2
"2002020628_6",NA,2
"2002020628_8",NA,2
"2002020628_10",NA,2
"2002020628_12",NA,5
"2002020628_13",NA,2
"2002020628_14",NA,5
"2002020628_15",NA,2
"2002020628_16",NA,2
"2002020628_17",NA,2
"2002020628_18",NA,2
"2002020376_1",NA,2
"2002020376_2",NA,2
"2002020376_3",NA,2
"2002020376_5",NA,2
"2002020376_6",NA,2
"2002020376_7",NA,2
"2002020376_8",NA,5
"2002020376_9",NA,10
"2002020376_10",NA,2
"2002020390_5",NA,2
"2002020390_6",NA,2
"2002020390_7",NA,2
"2002020390_10",NA,2
"2002020390_11",NA,2
"2002020390_12",NA,2
"2002020390_14",NA,2
"2002020837_1",NA,2
"2002020837_2",NA,2
"2002020837_3",NA,2
"2002020837_6",NA,2
"2002020219_1",NA,2
"2002020219_4",NA,2
"2002020219_6",NA,2
"2002020219_8",NA,2
"2002020219_10",NA,2
"2002020219_11",NA,2
"2002020219_12",NA,2
"2002020219_13",NA,2
"2002020219_15",NA,2
"2002020219_16",NA,2
"2002020219_17",NA,2
"2002020219_18",NA,2
"2002020219_19",NA,2
"2002020219_20",NA,2
"2002020446_1",NA,2
"2002020446_3",NA,2
"2002020446_4",NA,2
"2002020446_5",NA,2
"2002020446_6",NA,2
"2002020446_8",NA,2
"2002020446_9",NA,2
"2002020446_10",NA,2
"2002020446_11",NA,2
"2002020446_12",NA,2
"2002020446_14",NA,2
"2002020446_15",NA,2
"2002021024_1",NA,2
"2002021024_3",NA,2
"2002021024_5",NA,2
"2002021024_6",NA,2
"2002021024_7",NA,2
"2002021024_8",NA,2
"2002021024_10",NA,2
"2002021024_11",NA,2
"2002021024_13",NA,2
"2002021024_15",NA,2
"2002020527_1",NA,2
"2002020527_2",NA,2
"2002020527_4",NA,2
"2002020527_5",NA,2
"2002020527_7",NA,2
"2002020527_10",NA,2
"2002020527_13",NA,2
"2002020412_1",NA,2
"2002020412_3",NA,5
"2002020412_4",NA,5
"2002020412_5",NA,2
"2002020412_7",NA,2
"2002020412_9",NA,2
"2002020412_12",NA,2
"2002020412_14",NA,2
"2002020412_15",NA,2
"2002020152_1",NA,5
"2002020152_2",NA,5
"2002020152_3",NA,2
"2002020152_6",NA,5
"2002020152_7",NA,10
"2002020152_8",NA,2
"2002020152_9",NA,2
"2002020152_10",NA,2
"2002020152_11",NA,2
"2002020152_12",NA,2
"2002020152_13",NA,2
"2002020369_1",NA,2
"2002020369_2",NA,2
"2002020369_3",NA,2
"2002020369_4",NA,2
"2002020369_6",NA,2
"2002020369_7",NA,2
"2002020369_10",NA,2
"2002020369_11",NA,2
"2002020369_12",NA,2
"2002020104_1",NA,2
"2002020104_2",NA,2
"2002020104_7",NA,5
"2002020104_8",NA,5
"2002020104_10",NA,2
"2002020104_11",NA,2
"2002020104_12",NA,2
"2002020104_13",NA,2
"2002020104_14",NA,2
"2002020104_18",NA,2
"2002020309_1",NA,2
"2002020309_2",NA,2
"2002020309_3",NA,2
"2002020309_4",NA,2
"2002020309_5",NA,5
"2002020309_6",NA,5
"2002020309_7",NA,2
"2002020309_8",NA,2
"2002020309_9",NA,2
"2002020309_11",NA,2
"2002020309_12",NA,2
"2002020309_13",NA,2
"2002020309_14",NA,2
"2002020952_1",NA,2
"2002020952_3",NA,2
"2002020952_4",NA,5
"2002020952_5",NA,5
"2002020952_6",NA,2
"2002020952_7",NA,2
"2002020952_8",NA,2
"2002020952_9",NA,2
"2002020952_10",NA,2
"2002020952_11",NA,2
"2002020952_12",NA,2
"2002020952_13",NA,2
"2002020952_14",NA,5
"2002020952_15",NA,5
"2002020952_17",NA,2
"2002020952_18",NA,2
"2002020952_19",NA,2
"2002020952_21",NA,2
"2002020952_22",NA,2
"2002020952_23",NA,2
"2002020952_25",NA,5
"2002020952_26",NA,5
"2002020251_1",NA,2
"2002020251_2",NA,2
"2002020251_3",NA,2
"2002020251_4",NA,2
"2002020251_5",NA,2
"2002020251_8",NA,2
"2002020400_1",NA,2
"2002020400_4",NA,2
"2002020400_6",NA,5
"2002020400_7",NA,5
"2002020400_8",NA,2
"2002020400_9",NA,2
"2002020400_10",NA,2
"2002020400_11",NA,2
"2002020400_12",NA,2
"2002020400_13",NA,2
"2002020400_14",NA,5
"2002020400_15",NA,2
"2002020400_16",NA,2
"2002020400_17",NA,2
"2002020400_18",NA,5
"2002020400_19",NA,10
"2002020135_1",NA,2
"2002020135_2",NA,2
"2002020135_3",NA,2
"2002020135_5",NA,2
"2002020135_6",NA,2
"2002020135_7",NA,2
"2002020135_8",NA,2
"2002020135_9",NA,2
"2002020135_11",NA,2
"2002020135_14",NA,2
"2002020135_15",NA,2
"2002020435_2",NA,2
"2002020435_3",NA,2
"2002020435_4",NA,2
"2002020435_5",NA,2
"2002020435_7",NA,2
"2002020435_8",NA,2
"2002020435_9",NA,2
"2002020435_10",NA,5
"2002020435_11",NA,2
"2002020435_12",NA,2
"2002020435_13",NA,5
"2002020435_14",NA,2
"2002020435_15",NA,2
"2002020435_18",NA,2
"2002020238_1",NA,2
"2002020238_3",NA,2
"2002020238_5",NA,2
"2002020238_6",NA,2
"2002020238_7",NA,2
"2002020238_8",NA,2
"2002020238_9",NA,2
"2002020238_12",NA,2
"2002020238_13",NA,2
"2002020238_14",NA,2
"2002020238_15",NA,2
"2002020962_1",NA,2
"2002020962_2",NA,2
"2002020962_3",NA,2
"2002020962_5",NA,2
"2002020962_6",NA,2
"2002020962_8",NA,2
"2002020962_10",NA,2
"2002020962_11",NA,2
"2002020962_12",NA,2
"2002020962_13",NA,2
"2002020962_15",NA,2
"2002020962_16",NA,2
"2002020962_18",NA,2
"2002020962_19",NA,2
"2002020514_1",NA,2
"2002020514_3",NA,2
"2002020514_5",NA,2
"2002020514_6",NA,2
"2002020514_8",NA,2
"2002020514_9",NA,2
"2002020514_11",NA,2
"2002020514_13",NA,2
"2002020514_16",NA,2
"2002020514_17",NA,2
"2002020514_18",NA,2
"2002020514_19",NA,2
"2002020514_20",NA,2
"2002020514_21",NA,5
"2002020514_22",NA,5
"2002020208_2",NA,2
"2002020208_4",NA,2
"2002020208_5",NA,2
"2002020208_7",NA,2
"2002020208_8",NA,2
"2002020208_9",NA,2
"2002020208_10",NA,2
"2002020208_11",NA,2
"2002020208_12",NA,2
"2002020208_13",NA,2
"2002020208_14",NA,2
"2002020208_17",NA,2
"2002020208_18",NA,2
"2002020208_19",NA,2
"2002020208_21",NA,2
"2002020208_22",NA,2
"2002020208_24",NA,2
"2002020208_26",NA,2
"2002020208_27",NA,2
"2002020208_29",NA,2
"2002020582_1",NA,2
"2002020582_2",NA,2
"2002020582_3",NA,2
"2002020582_4",NA,2
"2002020582_6",NA,2
"2002020582_7",NA,2
"2002020582_8",NA,2
"2002020582_9",NA,2
"2002020582_10",NA,2
"2002020582_11",NA,2
"2002020582_12",NA,2
"2002020582_13",NA,2
"2002020772_1",NA,2
"2002020772_3",NA,2
"2002020772_5",NA,2
"2002020772_6",NA,2
"2002020772_8",NA,2
"2002020772_9",NA,2
"2002020772_10",NA,2
"2002020772_12",NA,2
"2002020631_1",NA,2
"2002020631_2",NA,2
"2002020631_3",NA,2
"2002020631_4",NA,2
"2002020631_6",NA,2
"2002020631_8",NA,5
"2002020631_9",NA,5
"2002020631_10",NA,2
"2002020631_11",NA,2
"2002020631_13",NA,2
"2002020631_15",NA,2
"2002020631_17",NA,2
"2002020631_18",NA,2
"2002020631_19",NA,2
"2002020631_20",NA,2
"2002020063_2",NA,2
"2002020063_3",NA,2
"2002020063_4",NA,2
"2002020063_6",NA,2
"2002020063_8",NA,2
"2002020063_9",NA,2
"2002020063_10",NA,2
"2002020063_11",NA,2
"2002020063_12",NA,2
"2002020063_13",NA,2
"2002020661_1",NA,2
"2002020661_3",NA,2
"2002020661_5",NA,2
"2002020661_7",NA,2
"2002020661_9",NA,2
"2002020661_10",NA,5
"2002020661_11",NA,5
"2002020661_13",NA,2
"2002020661_16",NA,2
"2002020442_1",NA,2
"2002020442_2",NA,2
"2002020442_4",NA,2
"2002020442_5",NA,2
"2002020442_6",NA,2
"2002020442_7",NA,2
"2002020442_9",NA,2
"2002020442_10",NA,2
"2002021180_1",NA,2
"2002021180_2",NA,2
"2002021180_4",NA,2
"2002021180_5",NA,2
"2002021180_6",NA,2
"2002021180_7",NA,2
"2002021180_8",NA,2
"2002021180_9",NA,2
"2002021180_11",NA,2
"2002021180_13",NA,2
"2002021180_15",NA,2
"2002021180_17",NA,2
"2002021180_18",NA,2
"2002021180_20",NA,2
"2002020532_1",NA,2
"2002020532_3",NA,2
"2002020532_4",NA,2
"2002020532_5",NA,2
"2002020532_6",NA,2
"2002020532_8",NA,2
"2002020532_9",NA,2
"2002020532_10",NA,2
"2002020532_12",NA,2
"2002020532_13",NA,2
"2002020532_14",NA,2
"2002020532_15",NA,2
"2002020532_16",NA,2
"2002020532_17",NA,2
"2002020532_18",NA,2
"2002020532_19",NA,2
"2002020532_20",NA,2
"2002020532_21",NA,2
"2002020847_1",NA,2
"2002020847_2",NA,2
"2002020847_3",NA,2
"2002020847_4",NA,2
"2002020847_6",NA,2
"2002020847_7",NA,2
"2002020847_8",NA,2
"2002020847_10",NA,5
"2002020847_11",NA,5
"2002020847_14",NA,2
"2002020847_15",NA,2
"2002020847_16",NA,2
"2002020847_19",NA,2
"2002021058_1",NA,2
"2002021058_2",NA,2
"2002021058_4",NA,2
"2002021058_6",NA,5
"2002021058_7",NA,5
"2002021058_8",NA,2
"2002021058_9",NA,5
"2002021058_10",NA,5
"2002021058_11",NA,2
"2002021058_12",NA,2
"2002021058_13",NA,2
"2002021058_15",NA,2
"2002021058_16",NA,2
"2002021058_17",NA,2
"2002021058_18",NA,2
"2002021058_19",NA,2
"2002021058_21",NA,2
"2002021058_22",NA,2
"2002020971_2",NA,2
"2002020971_3",NA,2
"2002020971_4",NA,2
"2002020971_6",NA,2
"2002020971_7",NA,2
"2002020971_8",NA,2
"2002020971_9",NA,2
"2002020971_10",NA,2
"2002020971_11",NA,2
"2002020971_12",NA,2
"2002020485_1",NA,5
"2002020485_2",NA,5
"2002020485_3",NA,2
"2002020485_4",NA,2
"2002020485_5",NA,2
"2002020485_8",NA,2
"2002020485_9",NA,2
"2002020485_10",NA,2
"2002020485_11",NA,2
"2002020485_12",NA,2
"2002020914_1",NA,2
"2002020914_4",NA,2
"2002020914_5",NA,2
"2002020914_6",NA,5
"2002020914_7",NA,5
"2002020914_9",NA,2
"2002020914_10",NA,2
"2002020914_11",NA,2
"2002020914_12",NA,2
"2002020914_13",NA,2
"2002020914_17",NA,2
"2002020914_18",NA,2
"2002020024_1",NA,2
"2002020024_3",NA,2
"2002020024_4",NA,2
"2002020024_6",NA,2
"2002020024_7",NA,2
"2002020024_8",NA,2
"2002020024_9",NA,2
"2002020024_11",NA,2
"2002020024_12",NA,2
"2002020024_13",NA,2
"2002020024_14",NA,2
"2002020024_15",NA,2
"2002020024_16",NA,2
"2002020024_17",NA,2
"2002020024_18",NA,2
"2002020024_19",NA,2
"2002020024_20",NA,2
"2002020024_21",NA,2
"2002020024_22",NA,2
"2002020024_23",NA,2
"2002020024_25",NA,2
"2002020024_26",NA,2
"2002020024_27",NA,5
"2002020024_28",NA,5
"2002020024_29",NA,2
"2002020024_30",NA,2
"2002020024_31",NA,2
"2002020024_32",NA,2
"2002020024_34",NA,2
"2002020024_35",NA,2
"2002020024_36",NA,10
"2002020024_37",NA,2
"2002020024_38",NA,10
"2002020024_39",NA,2
"2002020024_40",NA,2
"2002020024_41",NA,2
"2002020024_42",NA,10
"2002020024_43",NA,10
"2002020024_44",NA,2
"2002020024_45",NA,2
"2002020024_46",NA,5
"2002020024_47",NA,10
"2002020024_48",NA,2
"2002020024_49",NA,10
"2002020024_50",NA,5
"2002020024_51",NA,2
"2002020024_52",NA,10
"2002020024_53",NA,2
"2002020783_2",NA,2
"2002020783_3",NA,2
"2002020783_4",NA,2
"2002020783_5",NA,2
"2002020783_7",NA,2
"2002020783_10",NA,2
"2002020783_12",NA,2
"2002020783_13",NA,2
"2002020783_14",NA,2
"2002020783_15",NA,2
"2002020783_16",NA,2
"2002020883_1",NA,2
"2002020883_2",NA,2
"2002020883_3",NA,2
"2002020883_6",NA,2
"2002020883_8",NA,2
"2002020883_9",NA,2
"2002020883_10",NA,2
"2002020883_11",NA,2
"2002020142_1",NA,2
"2002020142_2",NA,2
"2002020142_3",NA,2
"2002020142_4",NA,2
"2002020142_5",NA,2
"2002020142_6",NA,2
"2002020142_9",NA,2
"2002020142_11",NA,2
"2002020142_12",NA,2
"2002020142_14",NA,2
"2002020142_15",NA,2
"2002020142_16",NA,2
"2002020142_17",NA,2
"2002020142_18",NA,2
"2002020142_20",NA,2
"2002020142_21",NA,5
"2002020142_22",NA,5
"2002020142_24",NA,2
"2002020211_1",NA,2
"2002020211_2",NA,2
"2002020211_4",NA,2
"2002020211_5",NA,2
"2002020211_7",NA,2
"2002020211_8",NA,2
"2002020211_9",NA,2
"2002020211_10",NA,2
"2002020211_11",NA,2
"2002020211_12",NA,2
"2002021012_2",NA,2
"2002021012_4",NA,2
"2002021012_6",NA,5
"2002021012_7",NA,5
"2002021012_8",NA,5
"2002021012_9",NA,5
"2002021012_10",NA,2
"2002021012_11",NA,5
"2002021012_12",NA,5
"2002021012_14",NA,2
"2002021012_15",NA,2
"2002021012_18",NA,2
"2002021012_21",NA,2
"2002021012_22",NA,2
"2002021012_23",NA,2
"2002020382_4",NA,2
"2002020382_5",NA,2
"2002020382_6",NA,2
"2002020382_7",NA,2
"2002020382_9",NA,2
"2002020382_11",NA,2
"2002020382_12",NA,2
"2002020382_13",NA,2
"2002020382_15",NA,2
"2002020382_16",NA,2
"2002020382_18",NA,2
"2002020382_19",NA,2
"2002020522_2",NA,5
"2002020522_3",NA,5
"2002020522_4",NA,5
"2002020522_5",NA,5
"2002020522_6",NA,2
"2002020522_7",NA,2
"2002020522_10",NA,2
"2002020522_12",NA,2
"2002020522_13",NA,2
"2002020522_14",NA,2
"2002020522_16",NA,2
"2002020522_17",NA,2
"2002020522_18",NA,2
"2002020522_19",NA,5
"2002020522_20",NA,10
"2002020522_21",NA,5
"2002020522_22",NA,2
"2002020522_23",NA,2
"2002020522_24",NA,2
"2002020522_25",NA,2
"2002020522_26",NA,2
"2002020944_1",NA,2
"2002020944_2",NA,2
"2002020944_3",NA,2
"2002020944_7",NA,2
"2002020944_9",NA,2
"2002020607_2",NA,2
"2002020607_3",NA,2
"2002020607_4",NA,2
"2002020607_5",NA,2
"2002020607_7",NA,2
"2002020607_9",NA,2
"2002020607_10",NA,2
"2002020992_1",NA,2
"2002020992_2",NA,2
"2002020992_3",NA,2
"2002020992_4",NA,2
"2002020992_6",NA,2
"2002020992_7",NA,2
"2002020992_8",NA,2
"2002020992_9",NA,2
"2002020992_13",NA,2
"2002020756_3",NA,2
"2002020756_4",NA,2
"2002020756_6",NA,2
"2002020756_8",NA,2
"2002020756_9",NA,2
"2002020756_11",NA,2
"2002020756_12",NA,2
"2002020756_13",NA,5
"2002020756_14",NA,5
"2002020756_17",NA,2
"2002020756_19",NA,2
"2002020756_20",NA,2
"2002020756_21",NA,2
"2002020858_1",NA,2
"2002020858_2",NA,2
"2002020858_4",NA,2
"2002020858_6",NA,2
"2002020858_7",NA,2
"2002020858_8",NA,2
"2002020858_12",NA,2
"2002020255_2",NA,2
"2002020255_3",NA,2
"2002020255_5",NA,2
"2002020255_7",NA,2
"2002020255_8",NA,2
"2002020255_9",NA,2
"2002020255_10",NA,2
"2002020255_11",NA,2
"2002020255_12",NA,2
"2002020255_13",NA,2
"2002020255_15",NA,2
"2002020255_16",NA,2
"2002020255_17",NA,2
"2002020255_19",NA,10
"2002020020_1",NA,2
"2002020020_2",NA,2
"2002020020_3",NA,2
"2002020020_5",NA,2
"2002020020_6",NA,2
"2002020020_7",NA,2
"2002020020_8",NA,2
"2002020020_9",NA,2
"2002020020_11",NA,2
"2002020020_12",NA,2
"2002020020_13",NA,2
"2002020020_14",NA,2
"2002020020_15",NA,2
"2002020020_16",NA,2
"2002020020_17",NA,2
"2002020020_19",NA,2
"2002020196_2",NA,2
"2002020196_3",NA,2
"2002020196_5",NA,2
"2002020196_7",NA,2
"2002020196_8",NA,2
"2002020196_9",NA,2
"2002020196_10",NA,2
"2002020196_11",NA,2
"2002020196_12",NA,2
"2002020196_13",NA,2
"2002020196_14",NA,2
"2002020196_15",NA,2
"2002020196_17",NA,2
"2002020291_1",NA,2
"2002020291_2",NA,2
"2002020291_3",NA,2
"2002020291_4",NA,2
"2002020291_5",NA,2
"2002020291_6",NA,2
"2002020291_7",NA,2
"2002020291_8",NA,5
"2002020291_9",NA,5
"2002020291_10",NA,2
"2002020291_13",NA,2
"2002020291_14",NA,2
"2002020291_15",NA,2
"2002020291_16",NA,2
"2002020291_17",NA,2
"2002020139_2",NA,2
"2002020139_4",NA,2
"2002020139_6",NA,2
"2002020139_8",NA,2
"2002020139_10",NA,2
"2002020139_13",NA,2
"2002020139_14",NA,2
"2002020139_15",NA,2
"2002020139_16",NA,2
"2002020139_17",NA,5
"2002020139_18",NA,5
"2002020139_19",NA,2
"2002020139_21",NA,2
"2002020923_3",NA,2
"2002020923_4",NA,2
"2002020923_5",NA,2
"2002020923_6",NA,2
"2002020923_7",NA,2
"2002020923_8",NA,2
"2002020923_12",NA,2
"2002020923_13",NA,2
"2002020923_14",NA,10
"2002020923_15",NA,2
"2002020923_16",NA,2
"2002020923_17",NA,2
"2002020321_1",NA,2
"2002020321_2",NA,5
"2002020321_3",NA,10
"2002020321_4",NA,2
"2002020321_5",NA,2
"2002020321_6",NA,5
"2002020321_7",NA,10
"2002020321_8",NA,5
"2002020321_9",NA,10
"2002020321_10",NA,2
"2002020321_11",NA,2
"2002020321_12",NA,2
"2002020321_13",NA,2
"2002020321_14",NA,2
"2002020321_15",NA,2
"2002020321_16",NA,2
"2002020321_18",NA,2
"2002020321_20",NA,2
"2002021151_1",NA,5
"2002021151_2",NA,5
"2002021151_5",NA,2
"2002021151_7",NA,2
"2002021151_8",NA,2
"2002021151_9",NA,5
"2002021151_10",NA,5
"2002021151_11",NA,2
"2002021151_12",NA,2
"2002020782_3",NA,2
"2002020782_4",NA,2
"2002020782_5",NA,2
"2002020782_8",NA,2
"2002020782_9",NA,2
"2002020782_10",NA,2
"2002020782_11",NA,2
"2002020782_12",NA,2
"2002020782_14",NA,2
"2002020782_16",NA,2
"2002020782_17",NA,2
"2002020545_1",NA,2
"2002020545_5",NA,2
"2002020545_6",NA,2
"2002020545_8",NA,2
"2002020545_9",NA,2
"2002020545_10",NA,2
"2002020545_11",NA,2
"2002020545_12",NA,2
"2002020545_13",NA,2
"2002020545_15",NA,2
"2002020545_16",NA,2
"2002020545_18",NA,2
"2002020545_20",NA,2
"2002020545_21",NA,2
"2002020545_22",NA,2
"2002020545_23",NA,5
"2002020545_24",NA,2
"2002020545_25",NA,2
"2002020545_26",NA,5
"2002020545_27",NA,5
"2002020545_28",NA,5
"2002020820_1",NA,2
"2002020820_2",NA,2
"2002020820_3",NA,2
"2002020820_4",NA,2
"2002020820_5",NA,2
"2002020820_6",NA,2
"2002020820_7",NA,2
"2002020820_8",NA,2
"2002020820_10",NA,2
"2002020820_11",NA,2
"2002020820_12",NA,2
"2002020351_2",NA,2
"2002020351_4",NA,2
"2002020351_5",NA,2
"2002020351_7",NA,2
"2002020351_8",NA,2
"2002020351_9",NA,5
"2002020351_10",NA,5
"2002020351_11",NA,2
"2002020351_12",NA,5
"2002020351_13",NA,10
"2002020351_16",NA,2
"2002020351_17",NA,2
"2002021110_1",NA,2
"2002021110_3",NA,5
"2002021110_4",NA,5
"2002021110_5",NA,2
"2002021110_6",NA,2
"2002021110_7",NA,2
"2002021110_9",NA,2
"2002021110_10",NA,2
"2002021110_11",NA,2
"2002021110_14",NA,2
"2002021110_15",NA,2
"2002021110_18",NA,2
"2002021110_19",NA,2
"2002021110_20",NA,2
"2002020670_1",NA,2
"2002020670_3",NA,2
"2002020670_4",NA,2
"2002020670_6",NA,2
"2002020670_8",NA,2
"2002020986_3",NA,2
"2002020986_4",NA,2
"2002020986_5",NA,2
"2002020986_6",NA,2
"2002020986_7",NA,2
"2002020986_8",NA,2
"2002020986_9",NA,2
"2002020986_10",NA,2
"2002020986_11",NA,2
"2002020986_12",NA,2
"2002020750_1",NA,2
"2002020750_4",NA,5
"2002020750_5",NA,5
"2002020750_7",NA,2
"2002020750_8",NA,2
"2002020750_9",NA,2
"2002020375_1",NA,2
"2002020375_3",NA,2
"2002020375_5",NA,5
"2002020375_6",NA,5
"2002020375_8",NA,2
"2002020375_10",NA,2
"2002020375_12",NA,2
"2002020375_13",NA,2
"2002020375_15",NA,2
"2002020375_16",NA,2
"2002020375_17",NA,2
"2002020960_2",NA,2
"2002020960_3",NA,2
"2002020960_4",NA,2
"2002020960_5",NA,2
"2002020960_7",NA,2
"2002020960_9",NA,2
"2002020960_11",NA,2
"2002020960_12",NA,2
"2002020960_14",NA,2
"2002020960_15",NA,2
"2002020466_1",NA,5
"2002020466_2",NA,5
"2002020466_4",NA,2
"2002020466_8",NA,2
"2002020466_9",NA,2
"2002020466_10",NA,2
"2002020466_12",NA,2
"2002020466_13",NA,2
"2002020466_14",NA,2
"2002020466_16",NA,2
"2002020466_18",NA,2
"2002020466_19",NA,2
"2002020496_2",NA,2
"2002020496_5",NA,2
"2002020496_7",NA,2
"2002020496_8",NA,2
"2002020496_9",NA,2
"2002020496_10",NA,2
"2002020496_11",NA,2
"2002020496_12",NA,2
"2002020496_13",NA,2
"2002021113_2",NA,2
"2002021113_4",NA,2
"2002021113_6",NA,2
"2002021113_8",NA,2
"2002021113_9",NA,2
"2002021113_10",NA,2
"2002021113_11",NA,2
"2002021113_14",NA,2
"2002021113_15",NA,2
"2002021113_16",NA,2
"2002021113_17",NA,2
"2002021113_19",NA,2
"2002021113_20",NA,2
"2002021113_21",NA,2
"2002020690_1",NA,2
"2002020690_2",NA,2
"2002020690_4",NA,2
"2002020690_6",NA,2
"2002020690_8",NA,2
"2002020690_9",NA,2
"2002020690_10",NA,2
"2002020032_2",NA,2
"2002020032_3",NA,2
"2002020032_4",NA,2
"2002020032_5",NA,2
"2002020032_6",NA,2
"2002020032_7",NA,2
"2002020032_8",NA,2
"2002020032_9",NA,2
"2002020032_10",NA,2
"2002020032_11",NA,2
"2002020032_12",NA,2
"2002020032_13",NA,2
"2002020032_16",NA,2
"2002020032_19",NA,2
"2002020032_21",NA,2
"2002021178_2",NA,2
"2002021178_3",NA,2
"2002021178_6",NA,2
"2002021178_8",NA,2
"2002021178_9",NA,2
"2002021178_10",NA,2
"2002021178_11",NA,2
"2002021178_12",NA,2
"2002021178_13",NA,2
"2002021178_14",NA,2
"2002021178_15",NA,2
"2002021178_16",NA,10
"2002021178_17",NA,2
"2002021178_18",NA,10
"2002021178_19",NA,2
"2002020917_1",NA,2
"2002020917_3",NA,2
"2002020917_4",NA,2
"2002020917_5",NA,2
"2002020917_7",NA,2
"2002020917_9",NA,2
"2002020917_10",NA,2
"2002020917_11",NA,2
"2002020917_13",NA,2
"2002020508_1",NA,2
"2002020508_2",NA,2
"2002020508_3",NA,2
"2002020508_4",NA,2
"2002020508_5",NA,2
"2002020508_6",NA,2
"2002020508_7",NA,2
"2002020508_8",NA,5
"2002020508_9",NA,10
"2002020508_10",NA,5
"2002020508_11",NA,2
"2002020508_12",NA,2
"2002020508_13",NA,2
"2002020508_14",NA,2
"2002020508_16",NA,2
"2002020508_17",NA,2
"2002020973_1",NA,2
"2002020973_3",NA,2
"2002020973_4",NA,2
"2002020973_5",NA,2
"2002020973_6",NA,2
"2002020973_7",NA,2
"2002020973_8",NA,2
"2002020973_9",NA,2
"2002020973_10",NA,2
"2002021068_1",NA,2
"2002021068_2",NA,2
"2002021068_3",NA,2
"2002021068_4",NA,2
"2002021068_5",NA,2
"2002021068_6",NA,2
"2002021068_7",NA,2
"2002021068_8",NA,2
"2002021068_9",NA,2
"2002021068_10",NA,2
"2002021068_11",NA,2
"2002021068_13",NA,2
"2002020458_1",NA,2
"2002020458_2",NA,2
"2002020458_3",NA,2
"2002020458_4",NA,2
"2002020458_5",NA,2
"2002020458_6",NA,2
"2002020458_7",NA,2
