"play_id","strength","gameWinningGoal","emptyNet"
"2002021204_1","Even",FALSE,FALSE
"2002021204_2","Even",FALSE,FALSE
"2002021204_4","Power Play",TRUE,FALSE
"2002021204_5","Even",FALSE,FALSE
"2002021204_11","Power Play",FALSE,FALSE
"2002021204_14","Power Play",FALSE,FALSE
"2002021204_20","Even",FALSE,FALSE
"2002020851_13","Power Play",TRUE,FALSE
"2002020640_1","Even",FALSE,FALSE
"2002020640_2","Even",FALSE,FALSE
"2002020640_5","Even",FALSE,FALSE
"2002020640_7","Power Play",FALSE,FALSE
"2002020640_17","Power Play",FALSE,FALSE
"2002020640_21","Even",FALSE,FALSE
"2002020640_22","Even",TRUE,FALSE
"2002020663_2","Power Play",TRUE,FALSE
"2002020663_9","Even",FALSE,TRUE
"2002020283_1","Even",FALSE,FALSE
"2002020283_9","Even",FALSE,FALSE
"2002020283_12","Short Handed",TRUE,FALSE
"2002020283_15","Even",FALSE,FALSE
"2002020818_4","Power Play",FALSE,FALSE
"2002020818_10","Even",FALSE,FALSE
"2002020818_14","Power Play",FALSE,FALSE
"2002020818_16","Even",TRUE,FALSE
"2002020818_20","Power Play",FALSE,FALSE
"2002020632_1","Even",FALSE,FALSE
"2002020632_2","Even",FALSE,FALSE
"2002020632_6","Even",FALSE,FALSE
"2002020632_7","Even",TRUE,FALSE
"2002020632_11","Even",FALSE,FALSE
"2002020807_8","Even",FALSE,FALSE
"2002020807_9","Even",FALSE,FALSE
"2002020807_12","Even",FALSE,FALSE
"2002020807_13","Even",FALSE,FALSE
"2002020807_15","Power Play",FALSE,FALSE
"2002020807_18","Even",FALSE,FALSE
"2002020807_19","Even",TRUE,FALSE
"2002020258_3","Even",TRUE,FALSE
"2002020438_1","Even",FALSE,FALSE
"2002020438_2","Even",FALSE,FALSE
"2002020438_5","Power Play",FALSE,FALSE
"2002020438_15","Power Play",FALSE,FALSE
"2002020438_17","Even",FALSE,FALSE
"2002020438_19","Short Handed",TRUE,FALSE
"2002020438_22","Power Play",FALSE,FALSE
"2002020176_5","Even",FALSE,FALSE
"2002020176_7","Power Play",FALSE,FALSE
"2002020176_12","Even",TRUE,FALSE
"2002020635_2","Even",FALSE,FALSE
"2002020635_9","Power Play",FALSE,FALSE
"2002020635_11","Power Play",FALSE,FALSE
"2002020635_12","Even",FALSE,FALSE
"2002020635_16","Even",TRUE,FALSE
"2002020635_17","Even",FALSE,FALSE
"2002020635_18","Even",FALSE,FALSE
"2002020635_20","Short Handed",FALSE,TRUE
"2002020712_2","Power Play",FALSE,FALSE
"2002020712_4","Power Play",FALSE,FALSE
"2002020712_5","Even",FALSE,FALSE
"2002020712_10","Power Play",FALSE,FALSE
"2002021018_3","Even",TRUE,FALSE
"2002021018_6","Even",FALSE,FALSE
"2002021018_8","Power Play",FALSE,FALSE
"2002021018_11","Even",FALSE,FALSE
"2002020489_1","Even",FALSE,FALSE
"2002020489_4","Even",FALSE,FALSE
"2002020489_5","Even",FALSE,FALSE
"2002020489_6","Even",FALSE,FALSE
"2002020489_7","Even",FALSE,FALSE
"2002020489_10","Even",TRUE,FALSE
"2002020489_12","Power Play",FALSE,FALSE
"2002020489_14","Even",FALSE,FALSE
"2002020626_2","Power Play",FALSE,FALSE
"2002020626_6","Power Play",FALSE,FALSE
"2002020626_17","Power Play",TRUE,FALSE
"2002020626_21","Even",FALSE,FALSE
"2002020626_22","Even",FALSE,TRUE
"2002020423_2","Power Play",FALSE,FALSE
"2002020423_8","Even",FALSE,FALSE
"2002020423_12","Power Play",FALSE,FALSE
"2002020423_13","Even",FALSE,FALSE
"2002020423_14","Even",TRUE,FALSE
"2002020423_16","Even",FALSE,FALSE
"2002020163_2","Even",FALSE,FALSE
"2002020163_4","Power Play",FALSE,FALSE
"2002020163_5","Even",FALSE,FALSE
"2002020163_6","Even",TRUE,FALSE
"2002020163_8","Even",FALSE,FALSE
"2002020163_16","Even",FALSE,FALSE
"2002020002_2","Even",FALSE,FALSE
"2002020002_9","Even",FALSE,FALSE
"2002020785_1","Even",FALSE,FALSE
"2002020785_2","Even",FALSE,FALSE
"2002020785_4","Even",FALSE,FALSE
"2002020785_6","Power Play",FALSE,FALSE
"2002020785_8","Power Play",FALSE,FALSE
"2002020785_10","Power Play",FALSE,FALSE
"2002020785_11","Even",FALSE,FALSE
"2002020785_13","Power Play",FALSE,FALSE
"2002020785_18","Power Play",FALSE,FALSE
"2002020785_20","Even",FALSE,FALSE
"2002020013_3","Even",FALSE,FALSE
"2002020013_6","Even",FALSE,FALSE
"2002020013_7","Even",TRUE,FALSE
"2002020013_9","Power Play",FALSE,FALSE
"2002020013_16","Even",FALSE,TRUE
"2002021193_3","Even",FALSE,FALSE
"2002021193_4","Even",FALSE,FALSE
"2002021193_7","Power Play",FALSE,FALSE
"2002021193_13","Even",FALSE,FALSE
"2002021193_20","Even",FALSE,FALSE
"2002021193_23","Power Play",FALSE,FALSE
"2002021193_24","Power Play",TRUE,FALSE
"2002020293_3","Power Play",FALSE,FALSE
"2002020293_9","Even",FALSE,FALSE
"2002020293_12","Power Play",TRUE,FALSE
"2002020293_13","Even",FALSE,TRUE
"2002020047_6","Power Play",FALSE,FALSE
"2002020047_7","Power Play",FALSE,FALSE
"2002020047_10","Power Play",FALSE,FALSE
"2002020047_11","Even",FALSE,FALSE
"2002020047_15","Even",FALSE,FALSE
"2002020047_18","Power Play",FALSE,FALSE
"2002020047_19","Even",FALSE,FALSE
"2002020047_23","Power Play",FALSE,FALSE
"2002020538_1","Even",FALSE,FALSE
"2002020538_6","Even",FALSE,FALSE
"2002020538_7","Even",TRUE,FALSE
"2002020538_8","Even",FALSE,FALSE
"2002020538_13","Power Play",FALSE,FALSE
"2002020538_15","Even",FALSE,FALSE
"2002021082_1","Even",FALSE,FALSE
"2002021082_8","Power Play",FALSE,FALSE
"2002021082_12","Power Play",FALSE,FALSE
"2002021082_13","Even",TRUE,FALSE
"2002021082_14","Even",FALSE,FALSE
"2002021082_15","Even",FALSE,FALSE
"2002021213_3","Even",TRUE,FALSE
"2002021162_2","Even",TRUE,FALSE
"2002021162_11","Even",FALSE,FALSE
"2002021162_13","Even",FALSE,FALSE
"2002020534_3","Power Play",TRUE,FALSE
"2002020221_3","Power Play",FALSE,FALSE
"2002020221_5","Even",FALSE,FALSE
"2002020221_8","Power Play",FALSE,FALSE
"2002020221_10","Even",FALSE,FALSE
"2002020221_11","Even",FALSE,FALSE
"2002020221_13","Power Play",FALSE,FALSE
"2002020221_19","Power Play",TRUE,FALSE
"2002020221_23","Even",FALSE,FALSE
"2002020221_24","Even",FALSE,FALSE
"2002020406_11","Even",TRUE,FALSE
"2002020406_15","Even",FALSE,FALSE
"2002020406_19","Power Play",FALSE,FALSE
"2002020147_7","Even",FALSE,FALSE
"2002020147_13","Even",FALSE,FALSE
"2002020147_16","Even",TRUE,FALSE
"2002020900_3","Power Play",FALSE,FALSE
"2002020900_6","Power Play",FALSE,FALSE
"2002020900_8","Short Handed",TRUE,FALSE
"2002020900_11","Even",FALSE,FALSE
"2002020900_13","Power Play",FALSE,FALSE
"2002020900_17","Even",FALSE,FALSE
"2002020070_1","Even",FALSE,FALSE
"2002020070_3","Even",FALSE,FALSE
"2002020070_5","Short Handed",FALSE,FALSE
"2002020070_7","Even",FALSE,FALSE
"2002020070_9","Power Play",FALSE,FALSE
"2002020070_10","Even",FALSE,FALSE
"2002020070_11","Even",TRUE,FALSE
"2002020070_14","Even",FALSE,FALSE
"2002020836_1","Even",TRUE,FALSE
"2002020806_1","Even",FALSE,FALSE
"2002020806_2","Even",FALSE,FALSE
"2002020806_3","Even",FALSE,FALSE
"2002020806_4","Even",FALSE,FALSE
"2002020806_11","Power Play",FALSE,FALSE
"2002020806_13","Short Handed",TRUE,FALSE
"2002020806_14","Even",FALSE,FALSE
"2002021061_2","Even",FALSE,FALSE
"2002021061_5","Even",FALSE,FALSE
"2002021061_10","Power Play",TRUE,FALSE
"2002021061_12","Power Play",FALSE,FALSE
"2002021061_13","Even",FALSE,FALSE
"2002021002_2","Even",FALSE,FALSE
"2002021002_3","Even",FALSE,FALSE
"2002021002_10","Even",TRUE,FALSE
"2002020509_3","Even",FALSE,FALSE
"2002020509_5","Even",FALSE,FALSE
"2002020509_8","Short Handed",TRUE,FALSE
"2002020509_9","Even",FALSE,FALSE
"2002020509_16","Even",FALSE,FALSE
"2002020509_18","Even",FALSE,FALSE
"2002020786_2","Power Play",FALSE,FALSE
"2002020786_3","Even",FALSE,FALSE
"2002020786_4","Even",FALSE,FALSE
"2002020786_10","Power Play",FALSE,FALSE
"2002020786_11","Even",TRUE,FALSE
"2002020822_5","Even",TRUE,FALSE
"2002020822_6","Even",FALSE,FALSE
"2002020443_1","Even",FALSE,FALSE
"2002020443_6","Even",FALSE,FALSE
"2002020443_8","Short Handed",FALSE,FALSE
"2002020443_15","Power Play",FALSE,FALSE
"2002020443_16","Even",TRUE,FALSE
"2002020443_18","Short Handed",FALSE,FALSE
"2002020443_20","Even",FALSE,FALSE
"2002020751_1","Even",FALSE,FALSE
"2002020751_8","Power Play",TRUE,FALSE
"2002020751_9","Even",FALSE,FALSE
"2002020302_1","Even",FALSE,FALSE
"2002020302_4","Even",FALSE,FALSE
"2002020302_5","Even",FALSE,FALSE
"2002020302_6","Even",FALSE,FALSE
"2002020302_11","Even",TRUE,FALSE
"2002020302_13","Even",FALSE,FALSE
"2002020302_14","Even",FALSE,FALSE
"2002020004_2","Power Play",FALSE,FALSE
"2002020004_4","Power Play",FALSE,FALSE
"2002020004_12","Even",TRUE,FALSE
"2002020004_15","Even",FALSE,FALSE
"2002020004_24","Power Play",FALSE,FALSE
"2002020004_27","Even",FALSE,FALSE
"2002020192_11","Even",FALSE,FALSE
"2002020192_15","Power Play",FALSE,FALSE
"2002020192_18","Even",TRUE,FALSE
"2002020065_2","Short Handed",FALSE,FALSE
"2002020065_16","Even",TRUE,FALSE
"2002020065_22","Power Play",FALSE,FALSE
"2002020065_32","Power Play",FALSE,FALSE
"2002020809_1","Even",FALSE,FALSE
"2002020809_4","Even",FALSE,FALSE
"2002020809_6","Power Play",TRUE,FALSE
"2002020809_7","Even",FALSE,FALSE
"2002020809_9","Power Play",FALSE,FALSE
"2002020809_12","Power Play",FALSE,FALSE
"2002020809_13","Even",FALSE,FALSE
"2002020809_15","Even",FALSE,FALSE
"2002020809_18","Power Play",FALSE,FALSE
"2002020809_27","Power Play",FALSE,FALSE
"2002020989_11","Power Play",FALSE,FALSE
"2002020989_16","Even",FALSE,FALSE
"2002020989_17","Even",TRUE,FALSE
"2002020571_2","Power Play",FALSE,FALSE
"2002020571_4","Power Play",TRUE,FALSE
"2002020571_8","Power Play",FALSE,FALSE
"2002020571_16","Power Play",FALSE,FALSE
"2002020571_17","Even",FALSE,TRUE
"2002020322_5","Even",FALSE,FALSE
"2002020322_11","Even",FALSE,FALSE
"2002020322_14","Even",FALSE,FALSE
"2002020322_16","Power Play",FALSE,FALSE
"2002020798_4","Even",FALSE,FALSE
"2002020798_6","Even",FALSE,FALSE
"2002020798_8","Power Play",FALSE,FALSE
"2002020798_12","Even",FALSE,FALSE
"2002020798_15","Even",TRUE,FALSE
"2002020587_1","Even",TRUE,FALSE
"2002020587_4","Even",FALSE,FALSE
"2002020397_3","Even",TRUE,FALSE
"2002020598_2","Even",FALSE,FALSE
"2002020598_6","Even",FALSE,FALSE
"2002020747_4","Even",TRUE,FALSE
"2002020451_1","Even",FALSE,FALSE
"2002020451_4","Power Play",TRUE,FALSE
"2002020451_15","Power Play",FALSE,FALSE
"2002021135_1","Even",FALSE,FALSE
"2002021135_3","Even",FALSE,FALSE
"2002021135_5","Even",FALSE,FALSE
"2002021135_7","Even",FALSE,FALSE
"2002021135_11","Even",FALSE,FALSE
"2002021135_12","Even",FALSE,FALSE
"2002020428_1","Even",FALSE,FALSE
"2002020428_3","Power Play",FALSE,FALSE
"2002020428_7","Power Play",FALSE,FALSE
"2002020428_11","Even",TRUE,FALSE
"2002020428_15","Even",FALSE,FALSE
"2002020428_16","Even",FALSE,TRUE
"2002020614_7","Even",FALSE,FALSE
"2002020614_10","Even",TRUE,FALSE
"2002020614_11","Even",FALSE,FALSE
"2002020990_4","Even",FALSE,FALSE
"2002020990_7","Even",FALSE,FALSE
"2002020990_8","Even",TRUE,FALSE
"2002020990_9","Even",FALSE,FALSE
"2002020905_1","Even",FALSE,FALSE
"2002020905_4","Even",FALSE,FALSE
"2002020905_13","Power Play",FALSE,FALSE
"2002020905_14","Even",FALSE,FALSE
"2002020389_1","Even",FALSE,FALSE
"2002020389_3","Even",TRUE,FALSE
"2002020389_6","Even",FALSE,FALSE
"2002020389_7","Even",FALSE,TRUE
"2002020688_6","Even",FALSE,FALSE
"2002020688_7","Even",FALSE,FALSE
"2002020688_8","Even",FALSE,FALSE
"2002020688_9","Even",TRUE,FALSE
"2002020688_10","Even",FALSE,FALSE
"2002020688_11","Even",FALSE,TRUE
"2002020363_1","Even",TRUE,FALSE
"2002020363_4","Even",FALSE,FALSE
"2002020363_5","Even",FALSE,FALSE
"2002020363_6","Even",FALSE,FALSE
"2002020541_1","Even",FALSE,FALSE
"2002020541_3","Short Handed",FALSE,FALSE
"2002020541_4","Even",FALSE,FALSE
"2002020541_6","Power Play",FALSE,FALSE
"2002020541_7","Even",FALSE,FALSE
"2002020541_9","Power Play",TRUE,FALSE
"2002020541_11","Short Handed",FALSE,FALSE
"2002020541_15","Even",FALSE,FALSE
"2002020541_18","Even",FALSE,FALSE
"2002020541_20","Power Play",FALSE,FALSE
"2002020739_2","Even",FALSE,FALSE
"2002020739_8","Power Play",FALSE,FALSE
"2002020739_11","Power Play",FALSE,FALSE
"2002020739_14","Even",FALSE,FALSE
"2002020739_15","Even",TRUE,FALSE
"2002020296_1","Even",TRUE,FALSE
"2002020296_8","Power Play",FALSE,FALSE
"2002020296_9","Even",FALSE,FALSE
"2002020296_10","Even",FALSE,FALSE
"2002020594_3","Power Play",FALSE,FALSE
"2002020594_6","Power Play",FALSE,FALSE
"2002020594_7","Even",FALSE,FALSE
"2002020594_8","Even",FALSE,FALSE
"2002020594_9","Even",TRUE,FALSE
"2002020829_1","Even",FALSE,FALSE
"2002020829_2","Even",FALSE,FALSE
"2002020829_13","Power Play",FALSE,FALSE
"2002020829_14","Even",FALSE,FALSE
"2002020829_21","Even",TRUE,FALSE
"2002020457_2","Power Play",FALSE,FALSE
"2002020457_9","Even",FALSE,FALSE
"2002020457_12","Even",TRUE,FALSE
"2002021165_3","Power Play",FALSE,FALSE
"2002021165_5","Even",FALSE,FALSE
"2002021165_7","Power Play",TRUE,FALSE
"2002021165_8","Even",FALSE,FALSE
"2002021165_12","Power Play",FALSE,FALSE
"2002021165_20","Even",FALSE,FALSE
"2002021165_21","Even",FALSE,FALSE
"2002021197_4","Power Play",FALSE,FALSE
"2002021197_9","Power Play",FALSE,FALSE
"2002021197_10","Even",TRUE,FALSE
"2002020653_1","Even",FALSE,FALSE
"2002020653_6","Even",FALSE,FALSE
"2002020653_8","Even",FALSE,FALSE
"2002020653_12","Power Play",TRUE,FALSE
"2002020653_13","Even",FALSE,FALSE
"2002020653_14","Even",FALSE,FALSE
"2002020653_15","Even",FALSE,FALSE
"2002020653_20","Power Play",FALSE,FALSE
"2002020843_6","Even",FALSE,FALSE
"2002020843_7","Even",FALSE,FALSE
"2002020843_11","Power Play",FALSE,FALSE
"2002020843_13","Power Play",FALSE,FALSE
"2002020843_14","Even",FALSE,FALSE
"2002020843_16","Even",FALSE,FALSE
"2002020843_17","Even",TRUE,FALSE
"2002020049_6","Power Play",FALSE,FALSE
"2002020049_7","Even",FALSE,FALSE
"2002020049_10","Power Play",TRUE,FALSE
"2002021152_3","Even",FALSE,FALSE
"2002021152_5","Even",TRUE,FALSE
"2002021152_7","Even",FALSE,FALSE
"2002021152_8","Even",FALSE,FALSE
"2002021152_15","Short Handed",FALSE,FALSE
"2002020888_5","Power Play",FALSE,FALSE
"2002020888_12","Power Play",FALSE,FALSE
"2002020985_6","Even",FALSE,FALSE
"2002020985_13","Power Play",TRUE,FALSE
"2002020985_14","Even",FALSE,FALSE
"2002020985_17","Power Play",FALSE,FALSE
"2002020985_18","Even",FALSE,TRUE
"2002020650_6","Even",FALSE,FALSE
"2002020650_9","Even",TRUE,FALSE
"2002020650_11","Power Play",FALSE,FALSE
"2002020650_13","Even",FALSE,FALSE
"2002020650_14","Even",FALSE,FALSE
"2002020650_20","Even",FALSE,FALSE
"2002020605_5","Even",TRUE,FALSE
"2002020156_3","Short Handed",FALSE,FALSE
"2002020156_5","Even",FALSE,FALSE
"2002020156_13","Power Play",FALSE,FALSE
"2002020156_14","Even",FALSE,FALSE
"2002020156_15","Even",TRUE,FALSE
"2002020755_5","Even",FALSE,FALSE
"2002020755_10","Even",FALSE,FALSE
"2002020755_11","Even",FALSE,FALSE
"2002020755_12","Even",FALSE,FALSE
"2002020608_1","Even",FALSE,FALSE
"2002020608_4","Even",FALSE,FALSE
"2002020608_6","Even",FALSE,FALSE
"2002020608_8","Even",FALSE,FALSE
"2002020608_12","Power Play",FALSE,FALSE
"2002020608_14","Even",FALSE,FALSE
"2002021224_3","Even",FALSE,FALSE
"2002021224_5","Even",FALSE,FALSE
"2002021224_8","Power Play",FALSE,FALSE
"2002021224_9","Even",FALSE,FALSE
"2002021224_11","Power Play",FALSE,FALSE
"2002021224_14","Even",TRUE,FALSE
"2002021224_15","Even",FALSE,FALSE
"2002021101_2","Even",FALSE,FALSE
"2002021101_3","Even",TRUE,FALSE
"2002021101_5","Power Play",FALSE,FALSE
"2002021101_6","Even",FALSE,FALSE
"2002021101_9","Even",FALSE,FALSE
"2002020517_1","Even",FALSE,FALSE
"2002020517_4","Short Handed",FALSE,FALSE
"2002020517_5","Even",FALSE,FALSE
"2002020517_7","Even",TRUE,FALSE
"2002020517_13","Even",FALSE,FALSE
"2002020517_18","Even",FALSE,TRUE
"2002020165_2","Power Play",FALSE,FALSE
"2002020165_4","Even",FALSE,FALSE
"2002020165_6","Power Play",FALSE,FALSE
"2002020165_11","Even",FALSE,FALSE
"2002020165_15","Even",FALSE,FALSE
"2002020165_17","Even",FALSE,FALSE
"2002020165_18","Even",FALSE,FALSE
"2002020165_19","Even",FALSE,FALSE
"2002020165_23","Power Play",FALSE,FALSE
"2002020165_24","Even",FALSE,FALSE
"2002020165_26","Power Play",TRUE,FALSE
"2002021048_6","Short Handed",FALSE,FALSE
"2002021048_7","Even",FALSE,FALSE
"2002021048_9","Even",FALSE,FALSE
"2002021048_10","Even",FALSE,FALSE
"2002021048_11","Even",TRUE,FALSE
"2002020168_5","Even",FALSE,FALSE
"2002020168_8","Even",FALSE,FALSE
"2002020168_11","Even",FALSE,FALSE
"2002020168_16","Power Play",FALSE,FALSE
"2002020168_18","Power Play",TRUE,FALSE
"2002021196_1","Even",FALSE,FALSE
"2002021196_5","Short Handed",FALSE,FALSE
"2002021196_6","Even",FALSE,FALSE
"2002021196_10","Even",FALSE,FALSE
"2002021196_13","Power Play",TRUE,FALSE
"2002020693_5","Even",FALSE,FALSE
"2002020693_7","Even",TRUE,FALSE
"2002020693_8","Even",FALSE,FALSE
"2002020693_9","Even",FALSE,FALSE
"2002020797_3","Power Play",FALSE,FALSE
"2002020797_5","Power Play",FALSE,FALSE
"2002020797_6","Even",FALSE,FALSE
"2002020797_12","Even",FALSE,FALSE
"2002021081_2","Power Play",FALSE,FALSE
"2002021081_8","Even",FALSE,FALSE
"2002021081_12","Even",FALSE,FALSE
"2002021081_16","Power Play",FALSE,FALSE
"2002021081_19","Even",FALSE,FALSE
"2002021081_20","Even",FALSE,FALSE
"2002021081_22","Even",TRUE,FALSE
"2002021081_23","Even",FALSE,TRUE
"2002020996_1","Even",FALSE,FALSE
"2002020996_2","Even",FALSE,FALSE
"2002020996_4","Even",FALSE,FALSE
"2002020996_5","Even",FALSE,FALSE
"2002020996_6","Even",FALSE,FALSE
"2002020996_11","Power Play",FALSE,FALSE
"2002020996_12","Even",FALSE,FALSE
"2002020996_15","Even",FALSE,FALSE
"2002020346_3","Even",FALSE,FALSE
"2002020346_4","Even",FALSE,FALSE
"2002020346_5","Even",FALSE,FALSE
"2002020346_6","Even",FALSE,FALSE
"2002020346_7","Even",FALSE,FALSE
"2002020346_8","Even",FALSE,FALSE
"2002021179_4","Even",FALSE,FALSE
"2002021179_5","Even",FALSE,FALSE
"2002021179_8","Even",FALSE,FALSE
"2002021179_9","Even",FALSE,FALSE
"2002021179_11","Power Play",FALSE,FALSE
"2002021179_12","Even",FALSE,FALSE
"2002021179_14","Power Play",TRUE,FALSE
"2002020170_1","Even",FALSE,FALSE
"2002020170_4","Even",TRUE,FALSE
"2002020170_8","Even",FALSE,FALSE
"2002020170_9","Even",FALSE,FALSE
"2002020170_11","Even",FALSE,TRUE
"2002020657_2","Power Play",TRUE,FALSE
"2002020657_4","Even",FALSE,FALSE
"2002020657_5","Even",FALSE,FALSE
"2002020657_8","Even",FALSE,FALSE
"2002020657_9","Even",FALSE,FALSE
"2002020657_11","Even",FALSE,FALSE
"2002020657_12","Even",FALSE,FALSE
"2002021153_2","Power Play",FALSE,FALSE
"2002021153_3","Even",FALSE,FALSE
"2002021153_7","Even",TRUE,FALSE
"2002021187_1","Even",FALSE,FALSE
"2002021187_4","Power Play",FALSE,FALSE
"2002021187_5","Even",FALSE,FALSE
"2002021187_7","Even",FALSE,FALSE
"2002021187_11","Power Play",TRUE,FALSE
"2002020892_2","Power Play",FALSE,FALSE
"2002020892_20","Even",FALSE,FALSE
"2002020920_2","Even",FALSE,FALSE
"2002020920_3","Even",FALSE,FALSE
"2002020920_5","Power Play",TRUE,FALSE
"2002020920_8","Even",FALSE,FALSE
"2002020920_10","Even",FALSE,FALSE
"2002020877_1","Even",FALSE,FALSE
"2002020877_3","Even",TRUE,FALSE
"2002020877_9","Even",FALSE,FALSE
"2002020877_10","Even",FALSE,FALSE
"2002020877_12","Even",FALSE,FALSE
"2002020877_15","Even",FALSE,FALSE
"2002020720_3","Even",FALSE,FALSE
"2002020720_9","Even",FALSE,FALSE
"2002020720_13","Even",FALSE,FALSE
"2002020720_14","Even",FALSE,FALSE
"2002020720_20","Power Play",FALSE,FALSE
"2002020720_22","Even",FALSE,FALSE
"2002020821_6","Even",FALSE,FALSE
"2002020821_7","Even",FALSE,FALSE
"2002020821_9","Power Play",FALSE,FALSE
"2002020821_11","Even",TRUE,FALSE
"2002020821_12","Even",FALSE,FALSE
"2002020610_1","Even",FALSE,FALSE
"2002020610_3","Power Play",FALSE,FALSE
"2002020610_4","Even",FALSE,FALSE
"2002020610_6","Even",FALSE,FALSE
"2002020610_8","Power Play",FALSE,FALSE
"2002020610_11","Even",FALSE,FALSE
"2002020610_12","Even",TRUE,FALSE
"2002020610_13","Even",FALSE,FALSE
"2002020610_18","Even",FALSE,FALSE
"2002020610_19","Even",FALSE,FALSE
"2002020610_21","Power Play",FALSE,FALSE
"2002020187_14","Even",TRUE,FALSE
"2002020612_6","Power Play",FALSE,FALSE
"2002020612_8","Power Play",FALSE,FALSE
"2002020612_11","Even",TRUE,FALSE
"2002020964_7","Even",FALSE,FALSE
"2002020964_11","Power Play",FALSE,FALSE
"2002020964_13","Even",TRUE,FALSE
"2002020680_1","Even",FALSE,FALSE
"2002020680_8","Even",FALSE,FALSE
"2002020680_9","Even",FALSE,FALSE
"2002020680_11","Even",TRUE,FALSE
"2002020680_14","Power Play",FALSE,FALSE
"2002020503_4","Power Play",FALSE,FALSE
"2002020503_5","Even",FALSE,FALSE
"2002020503_8","Power Play",FALSE,FALSE
"2002020503_9","Even",TRUE,FALSE
"2002020503_16","Even",FALSE,FALSE
"2002020503_18","Even",FALSE,FALSE
"2002020503_20","Even",FALSE,TRUE
"2002021170_2","Even",FALSE,FALSE
"2002021170_4","Even",FALSE,FALSE
"2002021170_8","Even",FALSE,FALSE
"2002021170_15","Even",TRUE,FALSE
"2002021170_20","Even",FALSE,FALSE
"2002020909_3","Even",TRUE,FALSE
"2002020909_10","Power Play",FALSE,FALSE
"2002020909_11","Even",FALSE,FALSE
"2002020909_12","Even",FALSE,FALSE
"2002020909_17","Power Play",FALSE,FALSE
"2002020909_32","Even",FALSE,FALSE
"2002020377_2","Even",FALSE,FALSE
"2002020377_6","Even",FALSE,FALSE
"2002020377_12","Even",TRUE,FALSE
"2002020377_15","Even",FALSE,FALSE
"2002020377_16","Even",FALSE,FALSE
"2002020377_17","Even",FALSE,FALSE
"2002020660_2","Even",FALSE,FALSE
"2002020660_14","Power Play",FALSE,FALSE
"2002020660_20","Short Handed",TRUE,FALSE
"2002020660_27","Short Handed",FALSE,TRUE
"2002020660_28","Short Handed",FALSE,TRUE
"2002020609_2","Even",FALSE,FALSE
"2002020609_13","Even",FALSE,FALSE
"2002020609_16","Power Play",TRUE,FALSE
"2002021090_1","Even",FALSE,FALSE
"2002021090_5","Even",TRUE,FALSE
"2002021090_9","Power Play",FALSE,FALSE
"2002020236_15","Power Play",FALSE,FALSE
"2002020236_17","Power Play",FALSE,FALSE
"2002020236_19","Power Play",FALSE,FALSE
"2002020236_21","Even",FALSE,FALSE
"2002020236_22","Even",TRUE,FALSE
"2002020817_3","Even",FALSE,FALSE
"2002020817_8","Even",FALSE,FALSE
"2002020817_12","Even",TRUE,FALSE
"2002020817_15","Power Play",FALSE,FALSE
"2002020817_16","Even",FALSE,TRUE
"2002020474_1","Even",FALSE,FALSE
"2002020474_2","Even",FALSE,FALSE
"2002020474_4","Power Play",FALSE,FALSE
"2002020474_6","Even",FALSE,FALSE
"2002020474_7","Even",TRUE,FALSE
"2002020474_9","Even",FALSE,FALSE
"2002020474_12","Power Play",FALSE,FALSE
"2002020474_13","Even",FALSE,FALSE
"2002020474_14","Even",FALSE,FALSE
"2002020474_17","Even",FALSE,FALSE
"2002020474_19","Power Play",FALSE,FALSE
"2002020474_20","Even",FALSE,FALSE
"2002020886_1","Even",FALSE,FALSE
"2002020886_4","Power Play",FALSE,FALSE
"2002020886_10","Even",TRUE,FALSE
"2002020886_11","Power Play",FALSE,FALSE
"2002020886_13","Power Play",FALSE,FALSE
"2002020886_15","Even",FALSE,FALSE
"2002020886_24","Even",FALSE,FALSE
"2002020978_1","Even",FALSE,FALSE
"2002020978_11","Even",TRUE,FALSE
"2002020978_13","Even",FALSE,FALSE
"2002020188_7","Even",TRUE,FALSE
"2002020906_3","Even",FALSE,FALSE
"2002020906_8","Even",FALSE,FALSE
"2002020906_9","Even",FALSE,FALSE
"2002020906_12","Even",FALSE,FALSE
"2002020906_13","Even",TRUE,FALSE
"2002020143_1","Even",FALSE,FALSE
"2002020143_6","Even",FALSE,FALSE
"2002020143_8","Power Play",FALSE,FALSE
"2002020143_10","Short Handed",FALSE,FALSE
"2002020143_13","Even",TRUE,FALSE
"2002020898_4","Even",TRUE,FALSE
"2002020898_6","Even",FALSE,FALSE
"2002020898_12","Power Play",FALSE,FALSE
"2002020898_14","Even",FALSE,TRUE
"2002020898_15","Even",FALSE,FALSE
"2002020452_3","Power Play",FALSE,FALSE
"2002020452_12","Even",FALSE,FALSE
"2002020452_14","Even",TRUE,FALSE
"2002020407_1","Even",FALSE,FALSE
"2002020407_6","Power Play",FALSE,FALSE
"2002020407_11","Even",FALSE,FALSE
"2002020407_17","Power Play",FALSE,FALSE
"2002020407_20","Even",FALSE,FALSE
"2002020407_21","Even",FALSE,FALSE
"2002020407_23","Even",TRUE,FALSE
"2002021033_2","Even",FALSE,FALSE
"2002021033_4","Power Play",FALSE,FALSE
"2002021033_7","Even",TRUE,FALSE
"2002021033_10","Even",FALSE,FALSE
"2002021033_12","Even",FALSE,FALSE
"2002020918_1","Even",FALSE,FALSE
"2002020918_3","Even",TRUE,FALSE
